country,mean,sd,hdi_5,hdi_95
LK-HU,2.3250385043887043,1.444265257280549,0.4525396316631821,4.224318501796086
MV-SE,3.0114071356052228,1.5854469880442459,0.8014100693246825,5.202862049604864
CU-CZ,1.2698869406558047,0.8101765338933825,0.2389463761065149,2.2966165535634304
DO-EL,4.259666642546929,2.6713413497799605,0.8716299899713049,7.809073065450508
CU-DE,4.776662158148952,2.343177621337329,1.5348388926526622,8.185204671772807
CU-IT,1.9058422746428698,1.1440758619055127,0.3861341807100132,3.374205887501392
CU-FR,1.5804997905083995,0.9648232251297477,0.31592416102460735,2.838880120228665
PK-ES,1.4222553004080456,0.8985805770004,0.2936156020483231,2.5768914688320077
BD-DE,3.358556648416355,1.813831729832482,0.8959613150386188,5.781419550999017
BD-HU,1.4238600566220776,0.9045646123566216,0.2581852812214813,2.5703497421117203
BD-FR,1.4246503084567375,0.871733269746287,0.29234164957654485,2.5715169237989617
PG-AT,1.72173106517429,1.0786800281348734,0.36612597093840893,3.113326109238773
